"fixed acidity;""volatile acidity"";""citric acid"";""residual sugar"";""chlorides"";""free sulfur dioxide"";""total sulfur dioxide"";""density"";""pH"";""sulphates"";""alcohol"";""quality"""
0.212765957;0.218181818;0.144578313;0.330188679;0.106382979;0.3984375;0.561151079;0.595238095;0.361111111;0.305555556;0.072727273;0.333333333
0.244680851;0.290909091;0.144578313;0.580188679;0.100303951;0.3828125;0.532374101;0.746031746;0.333333333;0.333333333;0.054545455;0.333333333
0.212765957;0.218181818;0.144578313;0.330188679;0.106382979;0.3984375;0.561151079;0.595238095;0.361111111;0.305555556;0.072727273;0.333333333
0.212765957;0.23030303;0.156626506;0.721698113;0.097264438;0.40625;0.509352518;0.777777778;0.37962963;0.347222222;0.145454545;0.333333333
0.244680851;0.290909091;0.144578313;0.580188679;0.100303951;0.3828125;0.532374101;0.746031746;0.333333333;0.333333333;0.054545455;0.333333333
0.223404255;0.557575758;0.192771084;0.58490566;0.100303951;0.390625;0.624460432;0.69047619;0.425925926;0.347222222;0.2;0.333333333
0.212765957;0.218181818;0.204819277;0.617924528;0.051671733;0.28125;0.330935252;0.5;0.546296296;0.388888889;0.636363636;0.5
0.106382979;0.242424242;0.210843373;0.070754717;0.109422492;0.2578125;0.273381295;0.301587302;0.5;0.347222222;0.309090909;0.166666667
0.170212766;0.157575758;0.301204819;0.509433962;0.075987842;0.328125;0.385611511;0.682539683;0.37962963;0.25;0.054545455;0.333333333
0.234042553;0.096969697;0.192771084;0.353773585;0.085106383;0.2734375;0.307913669;0.571428571;0.435185185;0.125;0.127272727;0.333333333
0.574468085;0.436363636;0.530120482;0.254716981;0.097264438;0.1328125;0.302158273;0.650793651;0.231481481;0.361111111;0.254545455;0.166666667
0.212765957;0.593939394;0.174698795;0.066037736;0.069908815;0.09375;0.166906475;0.412698413;0.537037037;0.680555556;0.309090909;0.333333333
0.138297872;0.387878788;0.186746988;0.004716981;0.094224924;0.15625;0.434532374;0.349206349;0.444444444;0.722222222;0.181818182;0.5
0.085106383;0.2;0.15060241;0.419811321;0.045592705;0.0703125;0.141007194;0.428571429;0.527777778;0.125;0.363636364;0.333333333
0.212765957;0.121212121;0.228915663;0.028301887;0.063829787;0.25;0.264748201;0.253968254;0.537037037;0.472222222;0.490909091;0.666666667
0.234042553;0.096969697;0.192771084;0.353773585;0.085106383;0.2734375;0.307913669;0.571428571;0.435185185;0.125;0.127272727;0.333333333
0.20212766;0.060606061;0.174698795;0.212264151;0.103343465;0.21875;0.296402878;0.46031746;0.648148148;0.166666667;0.218181818;0.5
0.14893617;0.206060606;0.15060241;0.028301887;0.039513678;0.25;0.247482014;0.206349206;0.518518519;0.263888889;0.472727273;0.666666667
0.106382979;0.218181818;0.144578313;0.396226415;0.082066869;0.40625;0.382733813;0.595238095;0.527777778;0.180555556;0.163636364;0.333333333
0.287234043;0.23030303;0.21686747;0.29245283;0.05775076;0.328125;0.417266187;0.420634921;0.268518519;0.111111111;0.454545455;0.333333333
0.106382979;0.218181818;0.144578313;0.396226415;0.082066869;0.40625;0.382733813;0.595238095;0.527777778;0.180555556;0.163636364;0.333333333
0.095744681;0.242424242;0.144578313;0.787735849;0.082066869;0.4453125;0.425899281;0.817460317;0.527777778;0.263888889;0.163636364;0.333333333
0.287234043;0.181818182;0.21686747;0.29245283;0.05775076;0.3125;0.408633094;0.412698413;0.277777778;0.097222222;0.454545455;0.333333333
0.287234043;0.23030303;0.21686747;0.29245283;0.05775076;0.328125;0.417266187;0.420634921;0.268518519;0.111111111;0.454545455;0.333333333
0.255319149;0.733333333;0.126506024;0.410377358;0.161094225;0.234375;0.44028777;0.674603175;0.240740741;0.416666667;0.109090909;0.5
0.14893617;0.206060606;0.15060241;0.028301887;0.039513678;0.25;0.247482014;0.206349206;0.518518519;0.263888889;0.472727273;0.666666667
0.180851064;0.133333333;0.180722892;0;0.079027356;0.234375;0.35971223;0.396825397;0.62962963;0.194444444;0.109090909;0.5
0.159574468;0.503030303;0.13253012;0.047169811;0.088145897;0.21875;0.348201439;0.341269841;0.601851852;0.402777778;0.345454545;0.5
0.244680851;0.193939394;0.246987952;0.801886792;0.088145897;0.28125;0.362589928;0.888888889;0.537037037;0.194444444;0.036363636;0.333333333
0.170212766;0.109090909;0.192771084;0.075471698;0.094224924;0.296875;0.520863309;0.412698413;0.703703704;0.347222222;0.218181818;0.5
0.244680851;0.206060606;0.192771084;0.448113208;0.072948328;0.4921875;0.728057554;0.658730159;0.398148148;0.375;0.109090909;0.5
0.170212766;0.109090909;0.192771084;0.075471698;0.094224924;0.296875;0.520863309;0.412698413;0.703703704;0.347222222;0.218181818;0.5
0.244680851;0.193939394;0.246987952;0.801886792;0.088145897;0.28125;0.362589928;0.888888889;0.537037037;0.194444444;0.036363636;0.333333333
0.212765957;0.678787879;0.048192771;0.419811321;0.136778116;0.1796875;0.353956835;0.682539683;0.583333333;0.291666667;0.072727273;0.166666667
0.372340426;0.242424242;0.240963855;0.330188679;0.072948328;0.2734375;0.503597122;0.714285714;0.555555556;0.361111111;0.2;0.5
0.361702128;0.23030303;0.234939759;0.330188679;0.066869301;0.359375;0.543884892;0.714285714;0.527777778;0.361111111;0.181818182;0.5
0.255319149;0.181818182;0.228915663;0.636792453;0.124620061;0.40625;0.503597122;0.738095238;0.324074074;0.263888889;0.090909091;0.5
0.255319149;0.181818182;0.228915663;0.636792453;0.124620061;0.40625;0.503597122;0.738095238;0.324074074;0.263888889;0.090909091;0.5
0.255319149;0.181818182;0.228915663;0.636792453;0.124620061;0.40625;0.503597122;0.738095238;0.324074074;0.263888889;0.090909091;0.5
0.255319149;0.181818182;0.228915663;0.636792453;0.124620061;0.40625;0.503597122;0.738095238;0.324074074;0.263888889;0.090909091;0.5
0.212765957;0.533333333;0.192771084;0.58490566;0.082066869;0.3984375;0.581294964;0.682539683;0.490740741;0.347222222;0.2;0.5
0.234042553;0.218181818;0.355421687;0.028301887;0.060790274;0.2890625;0.290647482;0.253968254;0.555555556;0.222222222;0.472727273;0.666666667
0.14893617;0.206060606;0.126506024;0.695754717;0.066869301;0.1953125;0.402877698;0.761904762;0.685185185;0.541666667;0.2;0.5
0.265957447;0.290909091;0.138554217;0.608490566;0.100303951;0.359375;0.512230216;0.785714286;0.425925926;0.291666667;0.036363636;0.333333333
0.308510638;0.278787879;0.156626506;0.330188679;0.042553191;0.15625;0.204316547;0.46031746;0.361111111;0.347222222;0.345454545;0.333333333
0.244680851;0.157575758;0.222891566;0.075471698;0.027355623;0.15625;0.233093525;0.134920635;0.37962963;0.180555556;0.527272727;0.666666667
0.212765957;0.193939394;0.204819277;0.089622642;0.09118541;0.48046875;0.574100719;0.380952381;0.518518519;0.458333333;0.218181818;0.5
0.223404255;0.387878788;0.337349398;0.490566038;0.079027356;0.2890625;0.353956835;0.706349206;0.37037037;0.291666667;0.036363636;0.333333333
0.138297872;0.121212121;0.21686747;0.056603774;0.063829787;0.1328125;0.663309353;0.293650794;0.583333333;0.75;0.509090909;0.5
0.212765957;0.157575758;0.162650602;0.061320755;0.039513678;0.1796875;0.345323741;0.111111111;0.388888889;0.5;0.745454545;0.666666667
0.106382979;0.145454545;0.162650602;0.028301887;0.042553191;0.0703125;0.166906475;0.150793651;0.472222222;0.152777778;0.436363636;0.666666667
0.085106383;0.133333333;0.156626506;0.028301887;0.039513678;0.0703125;0.164028777;0.150793651;0.472222222;0.166666667;0.436363636;0.666666667
0.138297872;0.4;0.084337349;0.452830189;0.060790274;0.1171875;0.287769784;0.587301587;0.592592593;0.277777778;0.272727273;0.333333333
0.117021277;0.157575758;0.168674699;0.179245283;0.109422492;0.2890625;0.517985612;0.619047619;0.907407407;0.625;0.272727273;0.166666667
0.393617021;0.218181818;0.126506024;0.726415094;0.17325228;0.296875;0.512230216;0.746031746;0.259259259;0.347222222;0.236363636;0
0.223404255;0.387878788;0.337349398;0.490566038;0.079027356;0.2890625;0.353956835;0.706349206;0.37037037;0.291666667;0.036363636;0.333333333
0.106382979;0.193939394;0.265060241;0.127358491;0.036474164;0.015625;0.258992806;0.214285714;0.731481481;0.25;0.581818182;0
0.106382979;0.193939394;0.234939759;0.033018868;0.112462006;0.265625;0.4;0.365079365;0.435185185;0.375;0.145454545;0.5
0.20212766;0.218181818;0.234939759;0.014150943;0.069908815;0.328125;0.368345324;0.388888889;0.537037037;0.458333333;0.2;0.833333333
0.159574468;0.327272727;0.180722892;0.231132075;0.054711246;0.0390625;0.224460432;0.325396825;0.490740741;0.222222222;0.454545455;0.666666667
0.159574468;0.327272727;0.180722892;0.231132075;0.054711246;0.0390625;0.224460432;0.325396825;0.490740741;0.222222222;0.454545455;0.666666667
0.170212766;0.181818182;0.234939759;0.047169811;0.045592705;0.15625;0.284892086;0.206349206;0.537037037;0.347222222;0.6;0.5
0.106382979;0.339393939;0.228915663;0.004716981;0.060790274;0;0.161151079;0.142857143;0.5;0.125;0.527272727;0.166666667
0.223404255;0.042424242;0.210843373;0.216981132;0.094224924;0.2578125;0.256115108;0.420634921;0.537037037;0.236111111;0.309090909;0.5
0.223404255;0.254545455;0.240963855;0.879716981;0.079027356;0.2578125;0.394244604;0.873015873;0.175925926;0.305555556;0.072727273;0.333333333
0.223404255;0.242424242;0.240963855;0.349056604;0.05775076;0.09375;0.218705036;0.46031746;0.398148148;0.111111111;0.309090909;0.333333333
0.255319149;0.254545455;0.240963855;0.603773585;0.085106383;0.4921875;0.610071942;0.722222222;0.314814815;0.472222222;0.2;0.5
0.14893617;0.193939394;0.210843373;0.018867925;0.063829787;0.1484375;0.425899281;0.206349206;0.333333333;0.319444444;0.381818182;0.5
0.223404255;0.254545455;0.240963855;0.879716981;0.079027356;0.2578125;0.394244604;0.873015873;0.175925926;0.305555556;0.072727273;0.333333333
0.223404255;0.290909091;0.156626506;0.353773585;0.109422492;0.2265625;0.463309353;0.626984127;0.472222222;0.361111111;0.127272727;0.5
0.053191489;0.606060606;0.042168675;0.287735849;0.079027356;0.2421875;0.374100719;0.46031746;0.555555556;0.444444444;0.218181818;0.333333333
0.053191489;0.612121212;0.042168675;0.297169811;0.082066869;0.2421875;0.362589928;0.468253968;0.555555556;0.444444444;0.218181818;0.5
0.063829787;0.618181818;0.042168675;0.29245283;0.085106383;0.2578125;0.368345324;0.46031746;0.555555556;0.444444444;0.218181818;0.5
0.223404255;0.290909091;0.156626506;0.353773585;0.109422492;0.2265625;0.463309353;0.626984127;0.472222222;0.361111111;0.127272727;0.5
0.042553191;0.63030303;0.042168675;0.29245283;0.082066869;0.234375;0.368345324;0.46031746;0.546296296;0.458333333;0.218181818;0.333333333
0.106382979;0.206060606;0.156626506;0.580188679;0.103343465;0.3203125;0.371223022;0.682539683;0.509259259;0.180555556;0.145454545;0.333333333
0.191489362;0.606060606;0.180722892;0.202830189;0.121580547;0.2109375;0.299280576;0.5;0.462962963;0.180555556;0.090909091;0.333333333
0.234042553;0.254545455;0.325301205;0.466981132;0.088145897;0.4375;0.618705036;0.634920635;0.287037037;0.5;0.181818182;0.333333333
0.191489362;0.133333333;0.246987952;0.382075472;0.088145897;0.375;0.431654676;0.53968254;0.37037037;0.444444444;0.236363636;0.5
0.20212766;0.145454545;0.246987952;0.391509434;0.082066869;0.3671875;0.423021583;0.53968254;0.37037037;0.458333333;0.236363636;0.5
0.308510638;0.218181818;0.240963855;0.014150943;0.075987842;0.046875;0.117985612;0.23015873;0.138888889;0.347222222;0.381818182;0.333333333
0.212765957;0.290909091;0.204819277;0.018867925;0.082066869;0.0859375;0.138129496;0.261904762;0.287037037;0.305555556;0.381818182;0.166666667
0.234042553;0.266666667;0.295180723;0.183962264;0.05775076;0.109375;0.247482014;0.238095238;0.481481481;0.597222222;0.709090909;0.666666667
0.234042553;0.193939394;0.21686747;0.094339623;0.051671733;0.1484375;0.267625899;0.111111111;0.416666667;0.180555556;0.745454545;0.833333333
0.138297872;0.278787879;0.34939759;0.198113208;0.066869301;0.2578125;0.273381295;0.182539683;0.518518519;0.486111111;0.690909091;0.833333333
0.212765957;0.436363636;0.222891566;0.202830189;0.09118541;0.3359375;0.523741007;0.412698413;0.314814815;0.555555556;0.363636364;0.166666667
0.20212766;0.315151515;0.180722892;0.698113208;0.112462006;0.375;0.509352518;0.761904762;0.416666667;0.333333333;0.145454545;0.333333333
0.244680851;0.327272727;0.144578313;0.688679245;0.11550152;0.3359375;0.515107914;0.80952381;0.351851852;0.333333333;0.054545455;0.333333333
0.265957447;0.290909091;0.15060241;0.301886792;0.118541033;0.34375;0.463309353;0.595238095;0.314814815;0.305555556;0.054545455;0.333333333
0.180851064;0.242424242;0.198795181;0.702830189;0.109422492;0.375;0.492086331;0.73015873;0.444444444;0.361111111;0.218181818;0.5
0.255319149;0.181818182;0.234939759;0.632075472;0.124620061;0.359375;0.497841727;0.738095238;0.222222222;0.319444444;0.090909091;0.666666667
0.255319149;0.181818182;0.234939759;0.632075472;0.124620061;0.359375;0.497841727;0.738095238;0.222222222;0.319444444;0.090909091;0.666666667
0.255319149;0.181818182;0.234939759;0.632075472;0.124620061;0.359375;0.497841727;0.738095238;0.222222222;0.319444444;0.090909091;0.666666667
0.255319149;0.181818182;0.234939759;0.632075472;0.124620061;0.359375;0.497841727;0.738095238;0.222222222;0.319444444;0.090909091;0.666666667
0.117021277;0.084848485;0.186746988;0.235849057;0.072948328;0.390625;0.391366906;0.468253968;0.722222222;0.291666667;0.363636364;0.5
0.276595745;0.242424242;0.253012048;0.896226415;0.14893617;0.390625;0.50647482;0.904761905;0.203703704;0.263888889;0.109090909;0.333333333
0.14893617;0.242424242;0.13253012;0.306603774;0.072948328;0.1796875;0.397122302;0.563492063;0.648148148;0.541666667;0.236363636;0.666666667
0.457446809;0.618181818;0.228915663;0.037735849;0.14893617;0.2421875;0.469064748;0.650793651;0.453703704;0.180555556;0;0
0.159574468;0.303030303;0.162650602;0.018867925;0.088145897;0.2421875;0.448920863;0.380952381;0.583333333;0.402777778;0.163636364;0.5
0.372340426;0.375757576;0.421686747;0.462264151;0.085106383;0.234375;0.431654676;0.714285714;0.324074074;0.444444444;0.163636364;0.333333333
0.255319149;0.133333333;0.277108434;0.141509434;0.072948328;0.6171875;0.483453237;0.365079365;0.416666667;0.486111111;0.490909091;0.666666667
0.287234043;0.109090909;0.265060241;0.495283019;0.088145897;0.484375;0.365467626;0.666666667;0.398148148;0.277777778;0.272727273;0.5
0.20212766;0.109090909;0.301204819;0.061320755;0.079027356;0.1875;0.296402878;0.293650794;0.37962963;0.277777778;0.327272727;0.5
0.138297872;0.4;0;0.037735849;0.139817629;0.2578125;0.195683453;0.222222222;0.490740741;0.583333333;0.418181818;0.5
0.372340426;0.145454545;0.210843373;0.004716981;0.100303951;0.0703125;0.158273381;0.26984127;0.361111111;0.180555556;0.363636364;0.5
0.138297872;0.4;0;0.037735849;0.139817629;0.2578125;0.195683453;0.222222222;0.490740741;0.583333333;0.418181818;0.5
0.127659574;0.254545455;0.126506024;0.023584906;0.11550152;0.3046875;0.428776978;0.222222222;0.537037037;0.25;0.472727273;0.5
0.265957447;0.4;0.144578313;0.283018868;0.121580547;0.296875;0.414388489;0.5;0.425925926;0.222222222;0.254545455;0.5
0.265957447;0.4;0.144578313;0.283018868;0.121580547;0.296875;0.414388489;0.5;0.425925926;0.222222222;0.254545455;0.5
0.255319149;0.424242424;0.144578313;0.278301887;0.124620061;0.2890625;0.414388489;0.507936508;0.425925926;0.222222222;0.254545455;0.333333333
0.265957447;0.387878788;0.144578313;0.278301887;0.124620061;0.296875;0.423021583;0.507936508;0.425925926;0.222222222;0.254545455;0.5
0.14893617;0.303030303;0.162650602;0.193396226;0.05775076;0.2109375;0.330935252;0.325396825;0.425925926;0.236111111;0.345454545;0.666666667
0.14893617;0.278787879;0.156626506;0.188679245;0.060790274;0.2578125;0.371223022;0.333333333;0.435185185;0.222222222;0.345454545;0.5
0.138297872;0.339393939;0.162650602;0.061320755;0.054711246;0.1015625;0.233093525;0.246031746;0.611111111;0.638888889;0.545454545;0.666666667
0.021276596;0.56969697;0.084337349;0.353773585;0.045592705;0.25;0.417266187;0.253968254;0.731481481;0.361111111;0.727272727;0.833333333
0.319148936;0.206060606;0.246987952;0.136792453;0.075987842;0.265625;0.374100719;0.53968254;0.574074074;0.277777778;0.272727273;0.5
0.095744681;0.339393939;0.126506024;0.278301887;0.063829787;0.375;0.423021583;0.436507937;0.509259259;0.527777778;0.272727273;0.5
0.106382979;0.315151515;0.126506024;0.273584906;0.069908815;0.3671875;0.425899281;0.436507937;0.509259259;0.513888889;0.272727273;0.333333333
0.212765957;0.242424242;0.361445783;0.014150943;0.349544073;0.3046875;0.310791367;0.380952381;0.324074074;0.263888889;0.109090909;0.5
0.212765957;0.206060606;0.204819277;0.183962264;0.042553191;0.2421875;0.330935252;0.325396825;0.435185185;0.180555556;0.381818182;0.5
0.191489362;0.193939394;0.210843373;0.325471698;0.042553191;0.2578125;0.33381295;0.412698413;0.416666667;0.166666667;0.363636364;0.333333333
0.117021277;0.266666667;0.28313253;0.33254717;0.039513678;0.125;0.328057554;0.373015873;0.722222222;0.25;0.545454545;0.666666667
0.138297872;0.054545455;0.15060241;0.117924528;0.069908815;0.0546875;0.143884892;0.380952381;0.740740741;0.472222222;0.290909091;0.5
0.127659574;0.024242424;0.144578313;0.014150943;0.072948328;0.09375;0.132374101;0.325396825;0.805555556;0.5;0.327272727;0.666666667
0.191489362;0.193939394;0.210843373;0.325471698;0.042553191;0.2578125;0.33381295;0.412698413;0.416666667;0.166666667;0.363636364;0.333333333
0.212765957;0.206060606;0.204819277;0.183962264;0.042553191;0.2421875;0.330935252;0.325396825;0.435185185;0.180555556;0.381818182;0.5
0.212765957;0.242424242;0.265060241;0.400943396;0.042553191;0.25;0.339568345;0.476190476;0.388888889;0.152777778;0.345454545;0.5
0.372340426;0.4;0.307228916;0.056603774;0.088145897;0.0625;0.541007194;0.349206349;0.259259259;0.416666667;0.527272727;0.333333333
0.287234043;0.23030303;0.186746988;0.235849057;0.121580547;1;0.846043165;0.476190476;0.407407407;0.472222222;0.363636364;0.333333333
0.329787234;0.218181818;0.246987952;0.676886792;0.069908815;0.2734375;0.566906475;0.714285714;0.203703704;0.486111111;0.272727273;0.5
0.170212766;0.315151515;0.138554217;0.259433962;0.066869301;0.265625;0.356834532;0.46031746;0.416666667;0.555555556;0.272727273;0.5
0.180851064;0.242424242;0.210843373;0.688679245;0.075987842;0.40625;0.50647482;0.73015873;0.453703704;0.347222222;0.2;0.5
0.255319149;0.157575758;0.246987952;0.023584906;0.05775076;0.234375;0.189928058;0.26984127;0.398148148;0.361111111;0.345454545;0.333333333
